
Columns added by NG_DB_final_2017_07_01.xlsx


Rows added by NG_DB_final_2017_07_01.xlsx

1277	CHL124
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA007
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -5.65
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	     -39.0
 6	 6	          	         ~
 7	 7	          	     -37.8
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	     -48.0
12	12	  BRAZILlA	    BRAZIL
29	29	1.1849e-05	0.0035013795
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA008
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	  6.29e-07	0.0002682685
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA009
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	  3.45e-07	0.000105294
31	31	  1.83e-09	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA010
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	  1.84e-06	0.000565616
31	31	  5.71e-09	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA011
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	  4.74e-07	0.0001470822
31	31	   5.2e-10	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA012
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	  4.78e-07	0.0001374728
31	31	  2.68e-09	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA013
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	 1.209e-06	0.0003572595
31	31	  3.67e-09	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA014
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	 1.091e-06	0.0003519566
31	31	  2.44e-09	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA015
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	     -4.95
 3	 3	          	         ~
 4	 4	          	      -4.0
 5	 5	          	     -57.0
 6	 6	          	         ~
 7	 7	          	-37.1333333333
 8	 8	          	         ~
 9	 9	          	     -37.0
10	10	          	      -8.0
12	12	  BRAZILlA	    BRAZIL
29	29	  5.21e-07	0.0001489018
31	31	   8.9e-10	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA016
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	-5.11666666667
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -7.0
 6	 6	          	         ~
 7	 7	          	-36.6333333333
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -38.0
12	12	  BRAZILlA	    BRAZIL
29	29	 1.067e-06	0.0003356782
31	31	     7e-10	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA017
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	-5.11666666667
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -7.0
 6	 6	          	         ~
 7	 7	          	-36.6333333333
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -38.0
12	12	  BRAZILlA	    BRAZIL
29	29	  3.71e-06	0.001125614
31	31	  5.18e-09	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA018
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	-5.11666666667
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -7.0
 6	 6	          	         ~
 7	 7	          	-36.6333333333
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -38.0
12	12	  BRAZILlA	    BRAZIL
29	29	1.1175e-05	0.0033022125
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA019
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	-5.11666666667
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -7.0
 6	 6	          	         ~
 7	 7	          	-36.6333333333
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -38.0
12	12	  BRAZILlA	    BRAZIL
29	29	   6.3e-08	4.36275e-05
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA020
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	      -5.1
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -6.0
 6	 6	          	         ~
 7	 7	          	-36.3166666667
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -19.0
12	12	  BRAZILlA	    BRAZIL
29	29	   1.2e-07	 8.358e-05
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA021
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	      -5.1
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -6.0
 6	 6	          	         ~
 7	 7	          	-36.3166666667
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -19.0
12	12	  BRAZILlA	    BRAZIL
29	29	  1.33e-07	5.0274e-05
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA022
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	      -5.1
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -6.0
 6	 6	          	         ~
 7	 7	          	-36.3166666667
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -19.0
12	12	  BRAZILlA	    BRAZIL
29	29	  4.53e-07	0.000198414
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA023
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	      -5.1
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -6.0
 6	 6	          	         ~
 7	 7	          	-36.3166666667
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -19.0
12	12	  BRAZILlA	    BRAZIL
29	29	  2.01e-07	8.98269e-05
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRA024
Column v2	Column v3	Version 2	Version 3
 1	 1	          	         ~
 2	 2	          	      -5.1
 3	 3	          	         ~
 4	 4	          	      -5.0
 5	 5	          	      -6.0
 6	 6	          	         ~
 7	 7	          	-36.3166666667
 8	 8	          	         ~
 9	 9	          	     -36.0
10	10	          	     -19.0
12	12	  BRAZILlA	    BRAZIL
29	29	     2e-08	1.7272e-05
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	          

BRB001
Column v2	Column v3	Version 2	Version 3

BRB002
Column v2	Column v3	Version 2	Version 3

BRB003
Column v2	Column v3	Version 2	Version 3

BRB004
Column v2	Column v3	Version 2	Version 3

CHL007
Column v2	Column v3	Version 2	Version 3
13	13	Inactive Zone	CVZ (Central Volcanic Zone, inactive part)
14	14	Banos Toro, spring	Baños Toro, spring
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL001
Column v2	Column v3	Version 2	Version 3
13	13	Central Volcanic Zone (High Cordillera)	CVZ (Central Volcanic Zone, High Cordillera)
20	20	          	     191.0
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL002
Column v2	Column v3	Version 2	Version 3
13	13	Central Volcanic Zone (High Cordillera)	CVZ (Central Volcanic Zone, High Cordillera)
14	14	Geyser del Tatio, 2 km from Tatio volcano, flank fumarole	El Tatio Geyser, 2 km from Tatio volcano, flank fumarole
21	21	          	        FF
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL003
Column v2	Column v3	Version 2	Version 3
13	13	Central Volcanic Zone (High Cordillera)	CVZ (Central Volcanic Zone, High Cordillera)
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL009
Column v2	Column v3	Version 2	Version 3
13	13	Precordillera	CVZ (Central Volcanic Zone, Precordillera) 
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL004
Column v2	Column v3	Version 2	Version 3
13	13	Central Volcanic Zone (High Cordillera)	CVZ, HC (Central Volcanic Zone, High Cordillera)
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL005
Column v2	Column v3	Version 2	Version 3
13	13	Central Volcanic Zone (High Cordillera)	CVZ, HC (Central Volcanic Zone, High Cordillera)
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL006
Column v2	Column v3	Version 2	Version 3
13	13	Central Volcanic Zone (High Cordillera)	CVZ, HC (Central Volcanic Zone, High Cordillera)
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL011
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Aguas Cal., 23.7 km from Puyehue volcano, spring	Aguas Cal., spring, 23.7 km from Puyehue volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL010
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL008
Column v2	Column v3	Version 2	Version 3
13	13	Longitudinal Valley	SVZ (Southern Volcanic Zone, Longitudinal Valley)
14	14	Termas Catillo, spring	Catillo, spring
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL012
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Cauquenes, 66.6 km from Maipo volcano, spring	Cauquenes, spring, 66.6 km from Maipo volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL013
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Chillan, ~1 km from Chillan volcano, flank fumarole	Chillan, flank fumarole, ~1 km from Chillan volcano
21	21	          	        FF
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL014
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Liquine, 32.2 km from Quetrupillan volcano, spring	Liquine, spring, 32.2 km from Quetrupillan volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL015
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Manzanar, 13.4 km from Lonquimay volcano, spring	Manzanar, spring, 13.4 km from Lonquimay volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL016
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Menetue, 18.7 km from Quetrupillan volcano, 19.1 km from Villarrica volcano, spring	Menetue, spring, 18.7 km from Quetrupillan volcano, 19.1 km from Villarrica volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL017
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Palguin I, 7.7 km from Quetrupillan volcano, 18.7 km from Villarrica volcano, spring	Palguin I, spring, 7.7 km from Quetrupillan volcano, 18.7 km from Villarrica volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL018
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Palguin II, 18.7 km from Villarrica volcano, spring	Palguin II, spring, 18.7 km from Villarrica volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL019
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas San Luis, 6.1 km from Quetrupillan volcano, 44 km from Villarrica volcano, spring	San Luis, spring, 6.1 km from Quetrupillan volcano, 44 km from Villarrica volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL020
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Tolhuaca, 21.4 km from Lonquimay volcano, flank fumarole	Tolhuaca, flank fumarole, 21.4 km from Lonquimay volcano
21	21	          	        FF
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

CHL021
Column v2	Column v3	Version 2	Version 3
13	13	South Volcanic Zone (Western Cordillera)	SVZ (Southern Volcanic Zone, Western Cordillera)
14	14	Termas Tolhuaca, 21.4 km from Lonquimay volcano, spring	Tolhuaca, spring, 21.4 km from Lonquimay volcano
43	43	He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 	Ra=1,4*10-6; He/Ne ratio is calculated as  X * (He/Ne)air*1.322, where X is compiled from Table 1 and  the air ratios and the solubility ratio from footnotes to this Table 

COL001
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL002
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL003
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL004
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL005
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL006
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL007
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL008
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL009
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL010
Column v2	Column v3	Version 2	Version 3
43	43	4He/20Ne=(4/20)a/(4/20)meas	          

COL011
Column v2	Column v3	Version 2	Version 3

COL012
Column v2	Column v3	Version 2	Version 3

COL013
Column v2	Column v3	Version 2	Version 3

COL014
Column v2	Column v3	Version 2	Version 3

COL015
Column v2	Column v3	Version 2	Version 3

COL016
Column v2	Column v3	Version 2	Version 3

COL017
Column v2	Column v3	Version 2	Version 3

COL018
Column v2	Column v3	Version 2	Version 3

COL019
Column v2	Column v3	Version 2	Version 3

COL020
Column v2	Column v3	Version 2	Version 3

COL021
Column v2	Column v3	Version 2	Version 3

COL022
Column v2	Column v3	Version 2	Version 3

COL023
Column v2	Column v3	Version 2	Version 3

COL024
Column v2	Column v3	Version 2	Version 3

COL025
Column v2	Column v3	Version 2	Version 3

COL026
Column v2	Column v3	Version 2	Version 3

COL027
Column v2	Column v3	Version 2	Version 3

COL028
Column v2	Column v3	Version 2	Version 3

COL029
Column v2	Column v3	Version 2	Version 3

COL030
Column v2	Column v3	Version 2	Version 3

COL031
Column v2	Column v3	Version 2	Version 3

COL032
Column v2	Column v3	Version 2	Version 3

COL033
Column v2	Column v3	Version 2	Version 3

COL034
Column v2	Column v3	Version 2	Version 3

COL035
Column v2	Column v3	Version 2	Version 3

COL036
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

COL037
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

COL038
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

COL039
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

COL040
Column v2	Column v3	Version 2	Version 3

COL041
Column v2	Column v3	Version 2	Version 3

COL042
Column v2	Column v3	Version 2	Version 3

COL043
Column v2	Column v3	Version 2	Version 3

COL044
Column v2	Column v3	Version 2	Version 3

COL045
Column v2	Column v3	Version 2	Version 3

COL046
Column v2	Column v3	Version 2	Version 3

COL047
Column v2	Column v3	Version 2	Version 3

COL048
Column v2	Column v3	Version 2	Version 3

COL049
Column v2	Column v3	Version 2	Version 3

COL050
Column v2	Column v3	Version 2	Version 3

COL051
Column v2	Column v3	Version 2	Version 3

COL052
Column v2	Column v3	Version 2	Version 3

COL053
Column v2	Column v3	Version 2	Version 3

COL054
Column v2	Column v3	Version 2	Version 3

COL055
Column v2	Column v3	Version 2	Version 3

COL056
Column v2	Column v3	Version 2	Version 3

COL057
Column v2	Column v3	Version 2	Version 3

COL058
Column v2	Column v3	Version 2	Version 3

COL059
Column v2	Column v3	Version 2	Version 3

COL060
Column v2	Column v3	Version 2	Version 3

COL061
Column v2	Column v3	Version 2	Version 3

COL062
Column v2	Column v3	Version 2	Version 3

COL063
Column v2	Column v3	Version 2	Version 3

COL064
Column v2	Column v3	Version 2	Version 3

COS001
Column v2	Column v3	Version 2	Version 3

COS002
Column v2	Column v3	Version 2	Version 3

COS003
Column v2	Column v3	Version 2	Version 3

COS004
Column v2	Column v3	Version 2	Version 3

COS005
Column v2	Column v3	Version 2	Version 3

COS006
Column v2	Column v3	Version 2	Version 3

EQU001
Column v2	Column v3	Version 2	Version 3

EQU002
Column v2	Column v3	Version 2	Version 3

EQU003
Column v2	Column v3	Version 2	Version 3

EQU004
Column v2	Column v3	Version 2	Version 3

EQU005
Column v2	Column v3	Version 2	Version 3

EQU006
Column v2	Column v3	Version 2	Version 3

EQU007
Column v2	Column v3	Version 2	Version 3

EQU008
Column v2	Column v3	Version 2	Version 3

EQU009
Column v2	Column v3	Version 2	Version 3

EQU010
Column v2	Column v3	Version 2	Version 3

EQU011
Column v2	Column v3	Version 2	Version 3

EQU012
Column v2	Column v3	Version 2	Version 3

EQU013
Column v2	Column v3	Version 2	Version 3

EQU014
Column v2	Column v3	Version 2	Version 3

EQU015
Column v2	Column v3	Version 2	Version 3

EQU016
Column v2	Column v3	Version 2	Version 3

EQU017
Column v2	Column v3	Version 2	Version 3

EQU018
Column v2	Column v3	Version 2	Version 3

EQU019
Column v2	Column v3	Version 2	Version 3

GUA001
Column v2	Column v3	Version 2	Version 3

GUA002
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

GUA003
Column v2	Column v3	Version 2	Version 3

HON001
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON002
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON003
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON004
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON005
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON006
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON007
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON008
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON009
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON010
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON011
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON012
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

HON013
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

NIC001
Column v2	Column v3	Version 2	Version 3

NIC002
Column v2	Column v3	Version 2	Version 3

NIC003
Column v2	Column v3	Version 2	Version 3

NIC004
Column v2	Column v3	Version 2	Version 3

NIC005
Column v2	Column v3	Version 2	Version 3

NIC006
Column v2	Column v3	Version 2	Version 3

NIC007
Column v2	Column v3	Version 2	Version 3

NIC008
Column v2	Column v3	Version 2	Version 3

